"customer_id","gender","senior_citizen","partner","dependents","tenure","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","churn","has_streaming"
"8409-WQJUX","Female",FALSE,"No        ","No        ",25,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","One year","No","Electronic check",54.2000007629395,1423.15002441406,"No","Yes"
"2578-JQPHZ","Male",FALSE,"No        ","No        ",44,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",100.099998474121,4378.35009765625,"No","Yes"
"3278-FSIXX","Female",FALSE,"No        ","No        ",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.25,74.1999969482422,"No","No"
"5813-UECBU","Male",TRUE,"No        ","No        ",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.8499984741211,2716.30004882812,"Yes","No"
"0328-GRPMV","Female",FALSE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.0999984741211,70.0999984741211,"Yes","No"
"9746-UGFAC","Female",FALSE,"No        ","No        ",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.8500003814697,450.649993896484,"No","No"
"2946-KIQSP","Female",FALSE,"No        ","No        ",35,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",33.4500007629395,1175.84997558594,"No","No"
"0625-AFOHS","Female",FALSE,"Yes       ","Yes       ",29,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.2000007629395,558.799987792969,"No","No"
"6726-WEXXK","Male",TRUE,"Yes       ","No        ",27,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","One year","Yes","Electronic check",85.9000015258789,2220.10009765625,"No","No"
"4636-OLWOE","Male",FALSE,"No        ","Yes       ",54,"Yes","No","DSL","No","Yes","Yes","Yes","No","No","One year","Yes","Electronic check",61,3283.05004882812,"No","No"
"4342-HENTK","Female",TRUE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.6500015258789,142.350006103516,"Yes","No"
"4685-ERGHK","Male",FALSE,"No        ","No        ",57,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","One year","Yes","Electronic check",86.9000015258789,4939.25,"No","Yes"
"0885-HMGPY","Male",FALSE,"No        ","No        ",62,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",69.4000015258789,4237.5,"No","No"
"5003-OKNNK","Female",FALSE,"Yes       ","Yes       ",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.3500003814697,335.950012207031,"No","No"
"4195-SMMNX","Male",FALSE,"No        ","No        ",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.3500003814697,33.2000007629395,"Yes","No"
"7208-PSIHR","Female",FALSE,"Yes       ","No        ",70,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",104.300003051758,7188.5,"No","Yes"
"4012-ZTHBR","Female",FALSE,"Yes       ","Yes       ",21,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.9500007629395,926.25,"No","No"
"0489-WMEMG","Female",FALSE,"No        ","Yes       ",23,"Yes","No","DSL","No","No","No","Yes","No","No","One year","Yes","Electronic check",49.4500007629395,1119.34997558594,"No","No"
"7435-ZNUYY","Male",FALSE,"No        ","No        ",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.6000003814697,116.599998474121,"No","No"
"1354-YZFNB","Male",FALSE,"Yes       ","Yes       ",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.5499992370605,68.8000030517578,"No","No"
"6956-SMUCM","Female",FALSE,"No        ","No        ",3,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99,287.399993896484,"Yes","Yes"
"2985-FMWYF","Female",FALSE,"No        ","No        ",23,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.5,2341.55004882812,"No","Yes"
"2812-ENYMO","Male",FALSE,"No        ","No        ",26,"No","No phone service","DSL","Yes","No","No","Yes","Yes","Yes","One year","No","Credit card (automatic)",54.5499992370605,1362.84997558594,"No","Yes"
"2717-HVIZY","Female",FALSE,"No        ","Yes       ",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.0499992370605,163.600006103516,"No","No"
"3223-WZWJM","Male",FALSE,"No        ","No        ",26,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",83.9499969482422,2254.19995117188,"Yes","Yes"
"3422-GALYP","Male",FALSE,"No        ","No        ",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.4499969482422,145.149993896484,"No","No"
"9053-JZFKV","Male",FALSE,"No        ","No        ",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",116.199996948242,7752.2998046875,"Yes","Yes"
"2530-ENDWQ","Female",FALSE,"Yes       ","No        ",71,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",93.6999969482422,6585.35009765625,"Yes","Yes"
"2890-WFBHU","Female",FALSE,"No        ","No        ",59,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",79.8499984741211,4786.10009765625,"No","Yes"
"0327-WFZSY","Male",FALSE,"Yes       ","Yes       ",39,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","No","Electronic check",100,3835.55004882812,"No","Yes"
"7977-HXJKU","Male",FALSE,"No        ","Yes       ",21,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.6000003814697,397,"No","No"
"6615-ZGEDR","Male",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.7000007629395,19.7000007629395,"Yes","No"
"7033-CLAMM","Female",FALSE,"Yes       ","Yes       ",48,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.2000007629395,1027.25,"No","No"
"4023-RTIQM","Female",TRUE,"Yes       ","No        ",31,"No","No phone service","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",50.4000015258789,1580.09997558594,"No","Yes"
"0864-FVJNJ","Female",FALSE,"Yes       ","Yes       ",64,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Electronic check",113.349998474121,7222.75,"No","Yes"
"7356-IWLFW","Male",FALSE,"Yes       ","Yes       ",46,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",80,3769.69995117188,"No","No"
"9541-PWTWO","Female",FALSE,"No        ","No        ",52,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",80.9499969482422,4233.9501953125,"No","Yes"
"3967-VQOGC","Female",FALSE,"Yes       ","Yes       ",67,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",24.8999996185303,1680.25,"No","No"
"7872-RDDLZ","Female",TRUE,"No        ","No        ",67,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",54.9000015258789,3725.5,"No","No"
"9250-WYPLL","Female",FALSE,"No        ","No        ",5,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.5500030517578,413.649993896484,"Yes","No"
"6308-CQRBU","Female",FALSE,"Yes       ","No        ",71,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",109.25,7707.7001953125,"No","Yes"
"2754-XBHTB","Female",FALSE,"No        ","No        ",9,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",77.6500015258789,714.150024414062,"Yes","Yes"
"1597-LHYNC","Female",TRUE,"No        ","No        ",26,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",95,2497.19995117188,"Yes","Yes"
"0186-CAERR","Male",FALSE,"No        ","No        ",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",116.300003051758,8309.5498046875,"No","Yes"
"3043-SUDUA","Female",FALSE,"No        ","No        ",32,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.8999996185303,601.549987792969,"No","No"
"5442-BHQNG","Female",FALSE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",70.3499984741211,139.25,"No","No"
"2169-RRLFW","Female",FALSE,"Yes       ","No        ",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.6000003814697,1888.25,"No","No"
"5872-OEQNH","Female",FALSE,"No        ","No        ",60,"No","No phone service","DSL","Yes","No","Yes","No","No","Yes","One year","Yes","Electronic check",44.4500007629395,2773.89990234375,"No","Yes"
"3162-KKZXO","Female",TRUE,"No        ","No        ",55,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",100.150001525879,5409.75,"No","Yes"
"7055-VKGDA","Male",FALSE,"No        ","No        ",54,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",105.400001525879,5643.39990234375,"Yes","Yes"
"0754-UKWQP","Male",FALSE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.8499984741211,197.699996948242,"Yes","Yes"
"8873-GLDMH","Female",FALSE,"No        ","No        ",6,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",73.8499984741211,401.299987792969,"No","No"
"5696-JVVQY","Female",FALSE,"Yes       ","Yes       ",48,"Yes","No","DSL","Yes","Yes","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)",70.0999984741211,3238.39990234375,"No","Yes"
"8946-BFWSG","Male",FALSE,"Yes       ","Yes       ",63,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.25,1573.05004882812,"No","No"
"7493-TPUWZ","Male",FALSE,"No        ","No        ",1,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.1500015258789,79.1500015258789,"Yes","No"
"0547-HURJB","Male",FALSE,"No        ","Yes       ",12,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",21.0499992370605,235.800003051758,"No","No"
"8904-OPDCK","Male",TRUE,"Yes       ","No        ",54,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",24.9500007629395,1364.75,"No","No"
"8845-LWKGE","Female",FALSE,"Yes       ","Yes       ",30,"Yes","No","DSL","No","No","Yes","Yes","Yes","No","One year","Yes","Electronic check",64.5,1985.15002441406,"No","Yes"
"1577-HKTFG","Female",FALSE,"Yes       ","No        ",30,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.6499996185303,655.849975585938,"Yes","No"
"8752-STIVR","Female",FALSE,"No        ","No        ",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79,303.149993896484,"Yes","Yes"
"0691-NIKRI","Female",FALSE,"No        ","No        ",40,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",105.949996948242,4335.2001953125,"No","Yes"
"5022-JNQEQ","Female",FALSE,"Yes       ","Yes       ",9,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",75.8499984741211,647.5,"No","No"
"4558-FANTW","Female",FALSE,"Yes       ","Yes       ",17,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","Month-to-month","No","Electronic check",91.8499984741211,1574.44995117188,"Yes","Yes"
"3249-VHRIP","Female",FALSE,"No        ","No        ",62,"No","No phone service","DSL","No","Yes","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)",43.5999984741211,2748.69995117188,"No","Yes"
"3736-BLEPA","Male",FALSE,"No        ","No        ",28,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",91.25,2483.64990234375,"No","Yes"
"4701-LKOZD","Female",FALSE,"No        ","No        ",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",89.75,6367.2001953125,"No","Yes"
"6603-QWSPR","Female",FALSE,"No        ","No        ",46,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",104.400001525879,4904.2001953125,"No","Yes"
"9921-QFQUL","Female",FALSE,"Yes       ","No        ",23,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Mailed check",90.1500015258789,2044.94995117188,"No","Yes"
"1929-ZCBHE","Male",FALSE,"Yes       ","Yes       ",47,"No","No phone service","DSL","Yes","No","Yes","Yes","No","No","One year","No","Electronic check",40.2999992370605,1794.80004882812,"No","No"
"4378-MYPGO","Male",FALSE,"Yes       ","Yes       ",68,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",105.25,7173.14990234375,"No","Yes"
"8651-ENBZX","Female",TRUE,"No        ","No        ",60,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",106,6441.39990234375,"Yes","Yes"
"4129-LYCOI","Female",FALSE,"No        ","Yes       ",67,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",104,7039.0498046875,"No","Yes"
"7798-JVXYM","Female",FALSE,"No        ","No        ",14,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",69.6500015258789,921.400024414062,"No","Yes"
"8647-SDTWQ","Male",FALSE,"Yes       ","Yes       ",57,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.3000030517578,4018.35009765625,"No","No"
"2696-ECXKC","Female",FALSE,"Yes       ","Yes       ",55,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","One year","No","Mailed check",100.900001525879,5448.60009765625,"No","Yes"
"2081-KJSQF","Male",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.25,20.25,"No","No"
